position COMBINED_rate(cM/Mb) Genetic_Map(cM)
40032577 1.2971489605 59.7386204871
40032896 1.3027710210 59.7390342776
40034283 3.0698609317 59.7408412210
40034435 3.2067192248 59.7413078399
40034552 3.1189220342 59.7416830260
40034662 2.7109988645 59.7420261074
40034798 1.1319039833 59.7423948033
40035135 0.9617055334 59.7427762549
40036167 0.9560551610 59.7437687350
40036280 0.9513818941 59.7438767693
40036393 0.9438529211 59.7439842754
40036619 0.9405190686 59.7441975862
40036783 0.9404973293 59.7443518313
40037313 0.9726375909 59.7448502949
40037485 1.0224798500 59.7450175886
40037958 1.0332444570 59.7455012215
40037991 0.9619934641 59.7455353186
40038244 0.7377072365 59.7457787030
40038365 0.4702678037 59.7458679655
40039246 0.4376377416 59.7462822715
40039412 0.4290202849 59.7463549193
40039895 0.5165362269 59.7465621361
40039945 0.6429929932 59.7465879629
40040742 0.9259647467 59.7471004284
40041408 0.9885449596 59.7477171209
40041575 1.0277341094 59.7478822079
40041594 1.0749783895 59.7479017348
40041891 5.9794772414 59.7482210034
40041984 5.8720702835 59.7487770948
40042022 4.9771253165 59.7490002335
40042043 1.2336831030 59.7491047531
40042385 1.2363426523 59.7495266727
40042498 1.4235273893 59.7496663794
40042603 1.5410466336 59.7498158498
40042857 1.3955522023 59.7502072757
40042867 1.2458108498 59.7502212312
40042887 1.1142651870 59.7502461474
40042969 1.0807228471 59.7503375171
40043401 1.0787211832 59.7508043894
40043411 1.0740403246 59.7508151766
40043610 1.0503734228 59.7510289106
40043924 0.9261715007 59.7513587279
40044013 0.8242029816 59.7514411572
40044580 0.7947502565 59.7519084803
40045102 0.2999484193 59.7523233399
40045383 0.2998505362 59.7524076254
40045593 0.2765821791 59.7524705940
40046417 0.2765997634 59.7526984977
40048179 0.2765578839 59.7531858665
40049972 0.2765578839 59.7536817348
40050058 0.2765578839 59.7537055188
40050827 0.2765623807 59.7539181918
40052029 0.2765444693 59.7542506198
40052050 0.2765439227 59.7542564272
40055815 0.2765439227 59.7552976151
40056469 0.2765200852 59.7554784748
40056537 0.2765231125 59.7554972782
40059888 0.2764705391 59.7564239071
40060360 0.2764560678 59.7565544012
40060679 0.2764538792 59.7566425907
40065639 0.2771947966 59.7580138019
40067176 0.2778231762 59.7584398503
40069405 0.2778685067 59.7590591182
40069605 0.2779394002 59.7591146919
40074696 0.2815356822 59.7605296814
40075199 0.2913211368 59.7606712938
40075339 0.2914687839 59.7607120788
40076989 0.6787808216 59.7611930023
40077038 0.9164485411 59.7612262625
40077099 1.0657885823 59.7612821659
40077655 1.0198512992 59.7618747444
40078212 0.6065448522 59.7624428015
40078454 0.4632112314 59.7625895854
40079004 0.4621382060 59.7628443516
40079104 0.4696829647 59.7628905654
40079997 0.4952979908 59.7633099923
40080028 0.4953620630 59.7633253465
40080105 0.5259617476 59.7633634894
40080722 0.5690708958 59.7636880078
40081575 0.6956547617 59.7641734253
40083360 0.7293808880 59.7654151690
40084051 0.7740435964 59.7659191712
40084232 0.6854920689 59.7660592731
40084497 0.5153945500 59.7662409285
40084676 0.4025264944 59.7663331841
40085701 0.2563329844 59.7667457738
40086114 0.1982810555 59.7668516393
40086360 0.0892461601 59.7669004164
40086510 0.0892398112 59.7669138034
40086700 0.0383898453 59.7669307589
40087116 0.0302164287 59.7669467291
40087340 0.0289769742 59.7669534976
40090078 0.0306400676 59.7670328365
40090219 0.0330683205 59.7670371568
40090366 0.0350840395 59.7670420178
40090682 0.0405026803 59.7670531044
40091332 0.0554491910 59.7670794311
40091935 0.0792490831 59.7671128670
40092266 0.1080727592 59.7671390984
40092335 0.1125645005 59.7671465555
40092707 0.1799030076 59.7671884294
40092991 0.3383272687 59.7672395219
40093541 0.4222911082 59.7674256019
40093856 0.4546208890 59.7675586236
40097780 0.4534855716 59.7693425560
40099915 0.4475411666 59.7703107477
40100297 0.4414100595 59.7704817084
40102078 0.4414100595 59.7712678597
40103016 0.4413847572 59.7716819023
40103144 0.4133254862 59.7717383996
40104152 0.3879622415 59.7721550317
40104368 0.3716341494 59.7722388315
40104926 0.3633283063 59.7724462034
40106373 0.3619996278 59.7729719394
40106899 0.3591070767 59.7731623512
40108810 0.3577258125 59.7738486049
40109118 0.3557672175 59.7739587844
40109743 0.3549816159 59.7741811389
40111844 0.8748336805 59.7749269553
40112008 1.1992786546 59.7750704280
40112251 1.5494123875 59.7753618527
40112434 1.9027287756 59.7756453952
40112577 2.1763163653 59.7759174854
40112645 2.4828267757 59.7760654749
40112914 2.4598375078 59.7767333553
40113098 1.1555599496 59.7771859654
40113764 1.2747508347 59.7779555684
40114044 1.2744933221 59.7783124986
40114220 0.9324423487 59.7785368094
40114270 0.6026129082 59.7785834315
40117008 0.6028205098 59.7802333857
40120947 0.6384094154 59.7826078957
40121493 1.7548470650 59.7829564672
40121590 2.7047532863 59.7831266874
40121930 2.7034206901 59.7840463035
40124185 2.4713811794 59.7901425172
40124959 0.8129566148 59.7920553662
40125241 0.7039046904 59.7922846199
40126433 0.7035137901 59.7931236743
40127193 0.7023469577 59.7936583448
40127228 0.7011026826 59.7936829270
40128411 0.6986396212 59.7945123314
40128544 0.6961064322 59.7946052505
40128814 0.6945875612 59.7947931992
40129391 1.1136816351 59.7951939763
40129482 6.6008405756 59.7952953213
40129641 0.6534669216 59.7963448549
40129856 0.6389700083 59.7964853503
40130174 0.6388823042 59.7966885428
40130818 0.6565425129 59.7970999830
40130913 0.6544102788 59.7971623545
40131186 0.7727856822 59.7973410085
40132491 0.8431134083 59.7983494939
40132502 0.9034387759 59.7983587681
40132741 0.9861199859 59.7985746900
40132902 0.9819736753 59.7987334553
40132951 0.9626446286 59.7987815720
40133321 0.9373075280 59.7991377505
40133615 0.9276233502 59.7994133189
40134040 0.9256676240 59.7998075589
40134112 0.9234571955 59.7998742069
40134247 0.9215304375 59.7999988736
40134661 0.9253139459 59.8003803872
40135485 0.9497980892 59.8011428459
40136226 0.9396808146 59.8018466463
40136541 0.9288874886 59.8021426458
40137321 0.8282893776 59.8028671780
40137517 0.7539237205 59.8030295227
40137536 0.6856930451 59.8030438473
40139258 0.6689249334 59.8042246107
40139770 0.5764771363 59.8045671003
40139908 0.4899893274 59.8046466541
40141123 0.4983385214 59.8052419912
40141293 0.5864686593 59.8053267087
40141351 0.6609950388 59.8053607239
40141648 0.4949053127 59.8055570394
40143404 0.4841793238 59.8064260931
40143469 0.4709674704 59.8064575648
40143534 0.4655011898 59.8064881777
40144412 0.4529680323 59.8068968877
40144648 0.4299247885 59.8070037882
40145059 0.4013355222 59.8071804873
40145505 0.3072920112 59.8073594829
40147893 0.2376218847 59.8080932962
40148596 0.1819784751 59.8082603444
40151043 0.1786865700 59.8087056458
40151573 0.1955478673 59.8088003496
40153367 0.7739716652 59.8091511625
40156248 0.6859912335 59.8113809749
40156284 0.5763655849 59.8114056706
40157054 0.4827007709 59.8118494721
40157114 0.3965705502 59.8118784341
40158225 0.4633078813 59.8123190240
40159158 0.8916165654 59.8127512902
40159213 0.8884886138 59.8128003292
40159223 0.8855287603 59.8128092140
40159559 0.8867805032 59.8131067517
40159849 0.9218215240 59.8133639180
40160241 1.1122452265 59.8137252721
40160414 1.8017414713 59.8139176905
40160445 2.4311729416 59.8139735445
40160788 2.3733592153 59.8148074368
40161300 1.8798679377 59.8160225967
40161406 1.5283702627 59.8162218627
40161435 1.1198899477 59.8162661855
40161509 0.5465930515 59.8163490573
40161854 0.3755658602 59.8165376319
40163929 0.2848055984 59.8173169311
40165042 0.2763918953 59.8176339197
40165802 0.2806559941 59.8178439776
40168298 0.2807417066 59.8185444949
40168552 1.2160615583 59.8186158033
40169308 1.2520582693 59.8195351459
40170078 1.2762968375 59.8204992307
40170526 1.3080608203 59.8210710117
40171066 1.3185926248 59.8217773645
40171498 1.3201468484 59.8223469966
40171886 1.3360527478 59.8228592135
40172888 2.9243798947 59.8241979384
40173215 2.9064631408 59.8251542106
40173455 2.8789863116 59.8258517618
40173469 2.8432232726 59.8258920676
40173609 2.8350394989 59.8262901188
40173621 2.8261014226 59.8263241393
40173711 2.8208162884 59.8265784884
40173914 2.8090467417 59.8271511141
40174902 2.6864968641 59.8299264523
40175251 2.5955831017 59.8308640397
40175468 2.5323799753 59.8314272813
40175834 2.5244159569 59.8323541323
40176580 5.4537422866 59.8342373466
40176855 6.2757856811 59.8357371258
40177623 12.4875401789 59.8405569292
40178522 12.5251851254 59.8517832278
40179211 9.5514612948 59.8604130803
40179305 3.8947039836 59.8613109177
40179827 0.5705697459 59.8633439532
40181226 0.1376341166 59.8641421803
40183916 0.1322130143 59.8645124160
40184577 0.1296879888 59.8645998088
40185121 0.1291620564 59.8646703591
40185395 0.1289124384 59.8647057495
40185982 0.1286885933 59.8647814211
40186705 0.1287673377 59.8648744630
40187145 0.1287665824 59.8649311206
40187159 0.1288088085 59.8649329233
40187216 0.1288124091 59.8649402654
40187649 0.1289226581 59.8649960412
40187831 0.1291201450 59.8650195051
40188811 0.1291201450 59.8651460429
40189193 0.1294416578 59.8651953668
40189545 0.1297059670 59.8652409302
40190206 0.1308018140 59.8653266659
40190932 0.1386425388 59.8654216280
40191456 0.2181030797 59.8654942767
40191506 0.3172594863 59.8655051818
40192033 1.3464584685 59.8656723776
40192864 1.0037509230 59.8667912846
40193213 0.8971870365 59.8671415936
40193504 0.8860975146 59.8674026751
40193978 0.8292651862 59.8678226853
40195701 0.8324530833 59.8692515092
40196027 0.8265327147 59.8695228889
40196051 0.8188623827 59.8695427257
40196282 0.8105359322 59.8697318829
40197916 0.8091198925 59.8710562986
40198217 0.8085445208 59.8712998437
40198253 0.8079205538 59.8713289513
40199127 0.8060389711 59.8720350739
40200097 0.8005239527 59.8728169317
40200098 0.7960319879 59.8728177322
40201234 0.7853961672 59.8737220245
40201767 0.7748762236 59.8741406407
40202087 0.7755417395 59.8743886011
40202445 0.7720413286 59.8746662450
40202660 0.7709339477 59.8748322339
40203087 0.7703143275 59.8751614227
40203188 0.7711050288 59.8752392245
40203338 0.7699262552 59.8753548902
40203449 0.7691606371 59.8754403520
40203478 0.7684535219 59.8754626577
40204127 0.7680204884 59.8759613840
40204204 0.7681079977 59.8760205216
40205680 0.7714524214 59.8771542490
40205958 0.7753765311 59.8773687128
40207215 17.5886430991 59.8783433611
40207328 19.3304431874 59.8803308777
40207824 20.0477238723 59.8899187776
40208063 20.2130654238 59.8947101836
40208271 18.2487158045 59.8989145012
40208296 3.7190159616 59.8993707191
40208990 3.5102162322 59.9019517161
40209685 0.0210025253 59.9043913164
40210038 0.0071592125 59.9043987303
40210298 0.0071592125 59.9044005917
40210509 0.0071344162 59.9044021023
40210597 0.0071368106 59.9044027301
40210630 0.0071368106 59.9044029657
40211108 0.0071368106 59.9044063770
40211937 0.0071342001 59.9044122935
40212060 0.0071342001 59.9044131710
40212083 0.0071420809 59.9044133351
40212295 0.0071420809 59.9044148492
40212472 0.0071428012 59.9044161133
40212786 0.0071573365 59.9044183562
40213920 0.0072579771 59.9044264726
40214210 0.0072807333 59.9044285774
40216806 0.0085743115 59.9044474782
40218990 0.2367564574 59.9044662045
40219855 0.3819953352 59.9046709988
40220009 0.4326992661 59.9047298261
40221249 0.4360926690 59.9052663732
40222475 6.0634314566 59.9058010228
40223090 0.4370915278 59.9095300331
40224047 0.4372356713 59.9099483297
40225613 0.4375483200 59.9106330408
40226088 2.6862005121 59.9108408762
40226148 5.0370928012 59.9110020483
40228110 3.6775380104 59.9208848244
40228225 0.3395372352 59.9213077412
40228688 0.1931172274 59.9214649470
40229551 0.1925993845 59.9216316071
40229575 0.1925543201 59.9216362295
40229933 0.1925356339 59.9217051640
40230671 0.1925413124 59.9218472553
40231295 0.1925413124 59.9219674010
40231930 0.1924870410 59.9220896648
40232224 0.1924870410 59.9221462560
40232302 0.1924517017 59.9221612700
40232438 0.1924552666 59.9221874434
40234073 0.1925223937 59.9225021077
40234647 0.1925167376 59.9226126156
40234897 0.1925812532 59.9226607448
40235661 0.1926570807 59.9228078769
40235674 0.1927320016 59.9228103814
40236718 0.1930489778 59.9230115936
40237760 0.1931425806 59.9232127507
40238238 0.1931263516 59.9233050728
40238421 0.1931015920 59.9233404149
40238692 0.1931732682 59.9233927455
40238872 0.1931732682 59.9234275166
40240332 0.2337101654 59.9237095496
40240478 0.2337101654 59.9237436713
40240536 0.2848479666 59.9237572265
40240742 0.3333918482 59.9238159052
40240866 0.3839036635 59.9238572458
40241594 0.3963670354 59.9241367276
40242079 0.4271462792 59.9243289656
40242258 0.4605685589 59.9244054248
40242834 0.5208090664 59.9246707123
40243097 0.5036215313 59.9248076851
40243160 0.4740341994 59.9248394133
40243384 0.4676503842 59.9249455969
40243486 0.4626457114 59.9249932973
40243871 0.4612043291 59.9251714159
40244480 0.4612136079 59.9254522893
40244909 0.4598626046 59.9256501499
40245037 0.4575750932 59.9257090123
40245194 0.4565253285 59.9257808516
40245427 0.4505119861 59.9258872220
40245663 0.4454911620 59.9259935429
40245726 0.4398224774 59.9260216088
40246045 0.4210418552 59.9261619122
40246086 0.4015407254 59.9261791749
40246154 0.3848070047 59.9262064797
40246177 0.3724236425 59.9262153302
40246360 0.3655376202 59.9262834837
40247629 0.4223144311 59.9267473510
40247761 0.5235960392 59.9268030965
40248895 0.5280431013 59.9273968544
40248907 0.5302544953 59.9274031909
40249176 0.5351584597 59.9275458294
40249202 0.5411747554 59.9275597435
40249256 0.5443568986 59.9275889669
40250180 2.5165821359 59.9280919527
40250216 3.3354953837 59.9281825497
40250291 3.3354953837 59.9284327118
40250552 0.3309291371 59.9293032761
40251262 0.3175909020 59.9295382358
40251462 0.3079349651 59.9296017540
40251989 0.1837867869 59.9297640357
40252133 0.1837867869 59.9297905010
40253871 0.1468958719 59.9301099224
40254171 0.1155774334 59.9301539912
40255340 0.0977272574 59.9302891012
40255370 0.0799028795 59.9302920330
40255827 0.0749368488 59.9303285487
40256182 0.0719938678 59.9303551512
40256230 0.0687542891 59.9303586069
40256513 0.0586706944 59.9303780644
40260025 0.0523371019 59.9305841159
40261686 0.0496673563 59.9306710478
40263638 0.0494346156 59.9307679985
40263706 0.0493017018 59.9307713600
40264813 0.0492929580 59.9308259370
40265596 0.0492200817 59.9308645334
40266189 4.8499257930 59.9308937209
40266418 0.0607761624 59.9320043539
40268036 0.0504525979 59.9321026898
40276445 0.0551711606 59.9325269457
40277564 0.0618141914 59.9325886822
40277629 0.0689046136 59.9325927001
40278039 0.0783507491 59.9326209510
40278187 0.0896379319 59.9326325469
40278375 0.0991921242 59.9326493988
40278482 0.1080250150 59.9326600124
40278694 0.1140121521 59.9326829137
40279026 0.1180909305 59.9327207657
40279552 0.1240074175 59.9327828816
40280548 0.1293974005 59.9329063930
40280900 0.1406859650 59.9329519408
40281172 0.1536818400 59.9329902074
40281436 0.1527056412 59.9330307794
40282297 0.1515183442 59.9331622590
40282492 0.1517871048 59.9331918051
40282960 0.1517691245 59.9332628414
40284425 0.1523727174 59.9334851832
40285769 0.1523727174 59.9336899721
40285786 0.1529033069 59.9336925625
40286817 0.1624739881 59.9338502058
40287613 0.1998608540 59.9339795351
40288007 0.1986563442 59.9340582802
40288036 0.2902978571 59.9340640413
40288076 0.2892280935 59.9340756532
40288884 0.2916107487 59.9343093495
40290858 1.7961560697 59.9348849891
40291139 0.5047715670 59.9353897090
40292368 0.4448098640 59.9360100732
40292402 0.3732974504 59.9360251968
40292464 0.3229470583 59.9360483412
40292541 0.2968939712 59.9360732081
40292601 0.2782251086 59.9360910218
40293747 0.2294307139 59.9364098677
40295037 0.2199175936 59.9367058334
40295406 0.2132227003 59.9367869829
40296566 0.2065502494 59.9370343213
40296596 0.2005496341 59.9370405178
40296677 0.1947062043 59.9370567623
40296719 0.1905246163 59.9370649400
40296873 0.1881764448 59.9370942808
40297047 0.1840508904 59.9371270235
40297061 0.1798523156 59.9371296002
40300157 0.0489720662 59.9376864229
40302467 0.0413462534 59.9377995484
40302648 0.0314838038 59.9378070321
40303153 0.0257366351 59.9378229314
40304535 0.0233048997 59.9378584994
40305284 0.0225746905 59.9378759548
40305843 0.0217629136 59.9378885741
40307801 0.0217109811 59.9379311858
40307882 0.0216574193 59.9379329444
40311632 0.0216574193 59.9380141598
40311984 0.0354750306 59.9380217832
40312475 0.6418985305 59.9380392014
40312545 1.1919112974 59.9380841343
40312997 0.7890168233 59.9386228782
40313041 0.1057638982 59.9386575950
40313258 0.0190318962 59.9386805457
40315469 0.0178800955 59.9387226252
40315488 0.0165573056 59.9387229650
40315791 0.0156868140 59.9387279818
40316117 0.0153297041 59.9387330957
40316374 0.0153221002 59.9387370355
40316766 0.0130349560 59.9387430417
40317752 0.0460386283 59.9387558942
40318043 0.1584632627 59.9387692914
40318090 0.2808053620 59.9387767392
40320104 0.2808053620 59.9393422812
40321219 0.2298606653 59.9396553792
40322753 0.2113241923 59.9400079854
40323947 0.2113247418 59.9402603065
40327173 0.3565901462 59.9409420401
40327675 0.7591341087 59.9411210484
40328381 1.1419212292 59.9416569971
